"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_FUMO_EX","ex fumatori","THV","valori in migliaia","9","totale","Y_GE14","14 anni e più","2023","2023",12653,,
"14_FUMO_SI","fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2022","2022",23.8,,
"14_FUMO_SI","fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2023","2023",23.1,,
"14_FUMO_SI","fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE14","14 anni e più","2022","2022",15.6,,
"14_FUMO_SI","fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE14","14 anni e più","2023","2023",15.7,,
"14_FUMO_SI","fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","2022","2022",19.6,,
"14_FUMO_SI","fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","2023","2023",19.3,,
"AV14_FUMO_SIGAR","numero medio di sigarette al giorno","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",8.4,,
"AV14_FUMO_SIGAR","numero medio di sigarette al giorno","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",9,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",103,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",85,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","2022","2022",56.1,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","2023","2023",55.4,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2022","2022",1551,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2023","2023",1534,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",34.3,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2023","2023",36.2,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",24.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",22.8,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2022","2022",4.2,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2023","2023",4.7,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2022","2022",2092,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y45-54","45-54 anni","2023","2023",1997,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2022","2022",47.3,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2023","2023",46.1,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",25.5,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",26.6,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2022","2022",238,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2023","2023",261,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",18.7,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",21,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",99,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",99.1,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",1944,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",1741,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",339,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2023","2023",299,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",335,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",369,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",147,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",163,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2022","2022",61.1,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y20-24","20-24 anni","2023","2023",58.6,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",2145,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",2123,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2022","2022",0,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2023","2023",0,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",700,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",729,,
"AV14_FUMO_SIGAR","numero medio di sigarette al giorno","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2022","2022",11.1,,
"AV14_FUMO_SIGAR","numero medio di sigarette al giorno","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2023","2023",10.6,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",802,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",784,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2022","2022",96,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2023","2023",96,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2022","2022",3.8,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y65-74","65-74 anni","2023","2023",3.6,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2022","2022",43.7,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2023","2023",42,,
"AV14_FUMO_SIGAR","numero medio di sigarette al giorno","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",12.8,,
"AV14_FUMO_SIGAR","numero medio di sigarette al giorno","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",13.6,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2022","2022",40.9,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2023","2023",31.5,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",174,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",203,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2022","2022",405,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y18-19","18-19 anni","2023","2023",431,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",28.6,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",26.5,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",2,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2023","2023",0,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE14","14 anni e più","2022","2022",31.7,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE14","14 anni e più","2023","2023",30.9,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",246,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",255,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",45.4,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",43.8,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2022","2022",132,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2023","2023",92,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",4,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2023","2023",6,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","9","totale","Y_GE14","14 anni e più","2022","2022",29071,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","9","totale","Y_GE14","14 anni e più","2023","2023",28686,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","2","femmine","Y_GE14","14 anni e più","2022","2022",1314,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","2","femmine","Y_GE14","14 anni e più","2023","2023",1286,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",26.1,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",27.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2022","2022",48.3,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-19","18-19 anni","2023","2023",43.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",147,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",129,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",0,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",9,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",41.5,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2023","2023",42.7,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2022","2022",55.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2023","2023",57.7,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",20.8,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",19.5,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",3.8,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",5.3,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",86.6,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",85,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",63.2,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2023","2023",62.8,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2022","2022",378,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2023","2023",345,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",655,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",636,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",4.8,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",4.6,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",26.6,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2023","2023",38.2,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y14-17","14-17 anni","2022","2022",43,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y14-17","14-17 anni","2023","2023",67,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","2","femmine","Y14-17","14-17 anni","2022","2022",0,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","2","femmine","Y14-17","14-17 anni","2023","2023",0,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",48,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",48,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","2022","2022",33.4,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE14","14 anni e più","2023","2023",33.2,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2022","2022",30.7,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y14-17","14-17 anni","2023","2023",37.9,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",36,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",39.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",290,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",311,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2022","2022",29.1,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE14","14 anni e più","2023","2023",29.9,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","2","femmine","Y_GE14","14 anni e più","2022","2022",4148,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","2","femmine","Y_GE14","14 anni e più","2023","2023",4160,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",43,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",36.6,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2022","2022",31.8,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2023","2023",41.6,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","2","femmine","Y14-17","14-17 anni","2022","2022",32,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","2","femmine","Y14-17","14-17 anni","2023","2023",50,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2022","2022",87,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2023","2023",108,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",33.7,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",33.1,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",1.8,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",3.2,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2022","2022",774,,
"14_FUMO_NO","non fumatori","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2023","2023",837,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",42.7,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2023","2023",43.7,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2022","2022",17.3,,
"14_FUMO_EX","ex fumatori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y45-54","45-54 anni","2023","2023",18.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",35.4,,
"14_FUMO_SIGAR_5","fino a 5 sigarette","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",34.8,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2022","2022",391,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y45-54","45-54 anni","2023","2023",368,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2022","2022",10.2,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2023","2023",7.4,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2022","2022",108,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","THV","valori in migliaia","9","totale","Y_GE75","75 anni e più","2023","2023",96,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",99.3,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",98.6,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",45.7,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",44.5,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2022","2022",22,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","2","femmine","Y18-19","18-19 anni","2023","2023",50,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",98.2,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",97.8,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",202,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",211,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2022","2022",203,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","THV","valori in migliaia","1","maschi","Y_GE75","75 anni e più","2023","2023",158,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",95.4,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",96.7,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",35,,
"14_FUMO_SIGAR_GE20","oltre 20 sigarette","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",55,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",12,,
"14_FUMO_SIGAR_11-20","da 11 a 20 sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2023","2023",17.4,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2022","2022",1959,,
"14_FUMO_SIGAR_6-10","da 6 a 10 sigarette","THV","valori in migliaia","1","maschi","Y_GE14","14 anni e più","2023","2023",1813,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",38.9,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",41.6,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",97,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",96.3,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",61.3,,
"14_FUMO_NO","non fumatori","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",60.7,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2022","2022",100,,
"14_FUMO_SS","persone di 14 anni e più fumatori che fumano sigarette","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2023","2023",99.3,,
